PRODUCT_ID,DATE,PRICE,QUANTITY
1,2023-04-04,42.66,5
2,2023-04-04,99.24,100
3,2023-04-04,31.1,42
4,2023-04-04,47.13,45
5,2023-04-04,76.89,91
6,2023-04-04,94.59,91
7,2023-04-04,67.17,20
8,2023-04-04,87.75,94
9,2023-04-04,59.58,70
10,2023-04-04,16.02,17
11,2023-04-04,21.95,18
12,2023-04-04,96.3,88
13,2023-04-04,63.35,40
14,2023-04-04,94.55,80
15,2023-04-04,89.14,35
16,2023-04-04,83.44,68
17,2023-04-04,49.46,10
18,2023-04-04,81.44,23
19,2023-04-04,12.33,50
20,2023-04-04,20.47,100
1,2023-04-05,42.08,100
2,2023-04-05,99.24,99
3,2023-04-05,32.34,41
4,2023-04-05,49.21,40
5,2023-04-05,76.89,89
6,2023-04-05,99.1,90
7,2023-04-05,59.89,15
8,2023-04-05,85.61,87
9,2023-04-05,59.58,65
10,2023-04-05,15.82,11
11,2023-04-05,22.51,11
12,2023-04-05,102.23,78
13,2023-04-05,53.08,36
14,2023-04-05,105.38,76
15,2023-04-05,79.44,30
16,2023-04-05,108.88,58
17,2023-04-05,49.46,8
18,2023-04-05,80.64,22
19,2023-04-05,10.89,46
20,2023-04-05,22.5,94
1,2023-04-06,44.59,97
2,2023-04-06,113.2,94
3,2023-04-06,32.34,34
4,2023-04-06,49.21,31
5,2023-04-06,65.48,80
6,2023-04-06,92.66,82
7,2023-04-06,64.19,5
8,2023-04-06,77.79,79
9,2023-04-06,56.65,56
10,2023-04-06,14.02,6
11,2023-04-06,21.84,8
12,2023-04-06,97.56,68
13,2023-04-06,58.8,27
14,2023-04-06,91.68,69
15,2023-04-06,88.46,21
16,2023-04-06,96.95,49
17,2023-04-06,56.24,100
18,2023-04-06,85.14,21
19,2023-04-06,11.56,39
20,2023-04-06,22.5,90
1,2023-04-07,44.59,94
2,2023-04-07,108.1,86
3,2023-04-07,32.34,24
4,2023-04-07,53.73,30
5,2023-04-07,76.89,78
6,2023-04-07,102.52,73
7,2023-04-07,57.84,2
8,2023-04-07,90.12,75
9,2023-04-07,59.58,52
10,2023-04-07,16.02,100
11,2023-04-07,21.95,100
12,2023-04-07,82.1,59
13,2023-04-07,58.8,20
14,2023-04-07,91.68,62
15,2023-04-07,84.5,12
16,2023-04-07,97.58,44
17,2023-04-07,53.52,97
18,2023-04-07,80.64,12
19,2023-04-07,11.09,29
20,2023-04-07,24.16,82
1,2023-04-08,39.54,90
2,2023-04-08,103.59,76
3,2023-04-08,33.28,21
4,2023-04-08,45.97,20
5,2023-04-08,69.66,75
6,2023-04-08,89.37,66
7,2023-04-08,64.19,100
8,2023-04-08,87.75,73
9,2023-04-08,59.58,48
10,2023-04-08,17.51,91
11,2023-04-08,22.53,91
12,2023-04-08,94.41,50
13,2023-04-08,60.34,15
14,2023-04-08,93.74,57
15,2023-04-08,83.3,3
16,2023-04-08,109.76,43
17,2023-04-08,50.19,96
18,2023-04-08,81.39,8
19,2023-04-08,12.33,24
20,2023-04-08,22.5,79
1,2023-04-09,43.85,81
2,2023-04-09,107.32,70
3,2023-04-09,32.34,14
4,2023-04-09,50.0,10
5,2023-04-09,75.46,69
6,2023-04-09,89.37,57
7,2023-04-09,58.72,96
8,2023-04-09,75.33,69
9,2023-04-09,66.5,43
10,2023-04-09,16.02,89
11,2023-04-09,21.95,82
12,2023-04-09,96.3,49
13,2023-04-09,63.82,6
14,2023-04-09,91.68,51
15,2023-04-09,84.5,100
16,2023-04-09,97.38,37
17,2023-04-09,42.06,95
18,2023-04-09,87.46,100
19,2023-04-09,12.89,18
20,2023-04-09,21.85,78
1,2023-04-10,48.67,73
2,2023-04-10,99.24,67
3,2023-04-10,34.71,5
4,2023-04-10,49.21,1
5,2023-04-10,73.37,67
6,2023-04-10,83.89,55
7,2023-04-10,60.92,95
8,2023-04-10,98.59,64
9,2023-04-10,61.99,33
10,2023-04-10,16.02,85
11,2023-04-10,24.77,79
12,2023-04-10,96.3,43
13,2023-04-10,58.8,4
14,2023-04-10,91.68,45
15,2023-04-10,84.5,92
16,2023-04-10,97.38,27
17,2023-04-10,49.46,94
18,2023-04-10,78.62,96
19,2023-04-10,12.76,9
20,2023-04-10,25.39,71
1,2023-04-11,44.59,71
2,2023-04-11,103.26,65
3,2023-04-11,32.34,1
4,2023-04-11,49.21,100
5,2023-04-11,74.21,57
6,2023-04-11,100.71,54
7,2023-04-11,63.5,90
8,2023-04-11,94.5,56
9,2023-04-11,63.58,28
10,2023-04-11,16.47,80
11,2023-04-11,21.95,76
12,2023-04-11,96.3,39
13,2023-04-11,58.8,100
14,2023-04-11,91.68,38
15,2023-04-11,84.5,86
16,2023-04-11,87.43,19
17,2023-04-11,47.3,87
18,2023-04-11,76.96,93
19,2023-04-11,12.33,100
20,2023-04-11,22.5,68
1,2023-04-12,44.59,64
2,2023-04-12,102.3,62
3,2023-04-12,33.12,100
4,2023-04-12,51.96,92
5,2023-04-12,76.89,53
6,2023-04-12,89.37,44
7,2023-04-12,63.62,84
8,2023-04-12,84.9,50
9,2023-04-12,68.4,24
10,2023-04-12,16.02,77
11,2023-04-12,21.95,70
12,2023-04-12,83.82,30
13,2023-04-12,58.8,99
14,2023-04-12,91.68,31
15,2023-04-12,84.5,77
16,2023-04-12,97.38,13
17,2023-04-12,49.46,82
18,2023-04-12,80.64,91
19,2023-04-12,10.61,99
20,2023-04-12,22.5,60
1,2023-04-13,44.59,55
2,2023-04-13,114.08,58
3,2023-04-13,28.41,98
4,2023-04-13,51.19,91
5,2023-04-13,76.89,52
6,2023-04-13,100.06,40
7,2023-04-13,64.19,75
8,2023-04-13,98.3,43
9,2023-04-13,59.58,16
10,2023-04-13,16.02,70
11,2023-04-13,21.79,66
12,2023-04-13,83.58,29
13,2023-04-13,53.31,90
14,2023-04-13,91.68,29
15,2023-04-13,95.33,76
16,2023-04-13,97.38,8
17,2023-04-13,52.38,77
18,2023-04-13,75.41,84
19,2023-04-13,11.03,96
20,2023-04-13,22.5,51
1,2023-04-14,44.59,46
2,2023-04-14,99.24,51
3,2023-04-14,32.34,96
4,2023-04-14,54.92,83
5,2023-04-14,66.35,51
6,2023-04-14,89.37,33
7,2023-04-14,58.59,66
8,2023-04-14,88.9,33
9,2023-04-14,51.57,7
10,2023-04-14,14.12,64
11,2023-04-14,22.38,64
12,2023-04-14,96.3,27
13,2023-04-14,51.76,82
14,2023-04-14,91.68,22
15,2023-04-14,84.5,68
16,2023-04-14,97.38,2
17,2023-04-14,44.16,72
18,2023-04-14,80.64,80
19,2023-04-14,12.98,93
20,2023-04-14,22.5,43
1,2023-04-15,44.59,37
2,2023-04-15,99.24,41
3,2023-04-15,35.17,88
4,2023-04-15,44.45,76
5,2023-04-15,76.89,49
6,2023-04-15,89.37,23
7,2023-04-15,71.33,57
8,2023-04-15,86.63,25
9,2023-04-15,59.58,100
10,2023-04-15,18.24,57
11,2023-04-15,22.33,55
12,2023-04-15,96.3,24
13,2023-04-15,58.8,74
14,2023-04-15,90.13,16
15,2023-04-15,94.81,63
16,2023-04-15,111.07,100
17,2023-04-15,49.46,71
18,2023-04-15,80.64,74
19,2023-04-15,12.33,92
20,2023-04-15,22.5,33
1,2023-04-16,46.12,27
2,2023-04-16,99.24,37
3,2023-04-16,31.61,85
4,2023-04-16,46.64,71
5,2023-04-16,76.89,45
6,2023-04-16,89.37,21
7,2023-04-16,64.19,52
8,2023-04-16,87.75,19
9,2023-04-16,51.85,94
10,2023-04-16,16.02,55
11,2023-04-16,22.61,49
12,2023-04-16,96.3,14
13,2023-04-16,58.82,70
14,2023-04-16,95.15,11
15,2023-04-16,84.5,56
16,2023-04-16,111.6,94
17,2023-04-16,49.46,68
18,2023-04-16,70.01,68
19,2023-04-16,12.33,88
20,2023-04-16,24.12,23
1,2023-04-17,48.91,26
2,2023-04-17,99.24,36
3,2023-04-17,32.34,75
4,2023-04-17,55.31,63
5,2023-04-17,73.28,40
6,2023-04-17,89.37,14
7,2023-04-17,61.79,45
8,2023-04-17,87.75,17
9,2023-04-17,59.58,92
10,2023-04-17,16.88,47
11,2023-04-17,21.95,41
12,2023-04-17,96.3,11
13,2023-04-17,58.8,66
14,2023-04-17,99.78,3
15,2023-04-17,74.29,50
16,2023-04-17,97.38,88
17,2023-04-17,49.46,62
18,2023-04-17,80.64,61
19,2023-04-17,11.29,84
20,2023-04-17,22.58,20
1,2023-04-18,38.8,24
2,2023-04-18,107.23,26
3,2023-04-18,32.34,74
4,2023-04-18,49.21,62
5,2023-04-18,76.89,31
6,2023-04-18,95.61,9
7,2023-04-18,64.19,39
8,2023-04-18,82.58,13
9,2023-04-18,59.58,88
10,2023-04-18,16.02,45
11,2023-04-18,21.95,37
12,2023-04-18,84.68,2
13,2023-04-18,58.8,56
14,2023-04-18,91.68,1
15,2023-04-18,89.07,47
16,2023-04-18,97.38,79
17,2023-04-18,54.47,59
18,2023-04-18,80.64,55
19,2023-04-18,12.33,81
20,2023-04-18,22.5,14
1,2023-04-19,44.49,16
2,2023-04-19,99.24,25
3,2023-04-19,36.99,69
4,2023-04-19,49.21,52
5,2023-04-19,76.89,28
6,2023-04-19,89.37,100
7,2023-04-19,71.4,38
8,2023-04-19,86.42,11
9,2023-04-19,59.58,79
10,2023-04-19,16.02,35
11,2023-04-19,21.17,27
12,2023-04-19,84.5,100
13,2023-04-19,56.45,52
14,2023-04-19,85.04,100
15,2023-04-19,81.03,46
16,2023-04-19,92.76,71
17,2023-04-19,43.78,54
18,2023-04-19,88.17,54
19,2023-04-19,12.33,77
20,2023-04-19,22.5,13
1,2023-04-20,51.21,15
2,2023-04-20,86.7,16
3,2023-04-20,34.0,68
4,2023-04-20,47.99,48
5,2023-04-20,76.89,23
6,2023-04-20,89.37,91
7,2023-04-20,64.19,31
8,2023-04-20,100.43,5
9,2023-04-20,59.58,73
10,2023-04-20,16.02,28
11,2023-04-20,21.95,26
12,2023-04-20,101.05,91
13,2023-04-20,58.8,49
14,2023-04-20,102.93,97
15,2023-04-20,86.68,45
16,2023-04-20,97.38,66
17,2023-04-20,54.99,44
18,2023-04-20,80.64,49
19,2023-04-20,12.33,73
20,2023-04-20,19.32,10
1,2023-04-21,48.46,8
2,2023-04-21,99.24,14
3,2023-04-21,32.34,59
4,2023-04-21,49.21,40
5,2023-04-21,76.89,21
6,2023-04-21,85.97,82
7,2023-04-21,71.4,24
8,2023-04-21,78.73,3
9,2023-04-21,52.28,66
10,2023-04-21,16.02,22
11,2023-04-21,21.95,16
12,2023-04-21,102.75,86
13,2023-04-21,58.69,46
14,2023-04-21,87.89,89
15,2023-04-21,84.5,39
16,2023-04-21,109.78,56
17,2023-04-21,49.46,39
18,2023-04-21,80.15,48
19,2023-04-21,12.33,65
20,2023-04-21,23.04,8
1,2023-04-22,47.89,100
2,2023-04-22,99.24,12
3,2023-04-22,32.34,58
4,2023-04-22,49.21,34
5,2023-04-22,76.89,16
6,2023-04-22,88.27,81
7,2023-04-22,66.15,14
8,2023-04-22,81.18,1
9,2023-04-22,59.58,63
10,2023-04-22,14.91,13
11,2023-04-22,21.95,9
12,2023-04-22,96.3,82
13,2023-04-22,58.8,42
14,2023-04-22,91.68,88
15,2023-04-22,84.5,29
16,2023-04-22,94.74,46
17,2023-04-22,49.46,37
18,2023-04-22,69.88,41
19,2023-04-22,12.75,64
20,2023-04-22,22.5,100
1,2023-04-23,50.96,99
2,2023-04-23,99.24,6
3,2023-04-23,32.34,49
4,2023-04-23,49.21,31
5,2023-04-23,76.89,10
6,2023-04-23,83.5,77
7,2023-04-23,64.19,12
8,2023-04-23,87.75,100
9,2023-04-23,59.58,62
10,2023-04-23,16.02,6
11,2023-04-23,21.95,100
12,2023-04-23,92.61,73
13,2023-04-23,58.8,38
14,2023-04-23,91.68,81
15,2023-04-23,84.5,26
16,2023-04-23,97.38,44
17,2023-04-23,44.34,34
18,2023-04-23,69.49,40
19,2023-04-23,12.33,57
20,2023-04-23,22.5,93
1,2023-04-24,44.59,92
2,2023-04-24,99.24,100
3,2023-04-24,32.34,42
4,2023-04-24,49.21,23
5,2023-04-24,76.89,5
6,2023-04-24,90.26,67
7,2023-04-24,64.19,2
8,2023-04-24,87.75,91
9,2023-04-24,59.58,57
10,2023-04-24,17.56,3
11,2023-04-24,21.95,96
12,2023-04-24,108.01,70
13,2023-04-24,61.62,30
14,2023-04-24,84.0,79
15,2023-04-24,84.5,21
16,2023-04-24,90.57,42
17,2023-04-24,55.56,24
18,2023-04-24,80.64,37
19,2023-04-24,12.33,49
20,2023-04-24,22.5,83
1,2023-04-25,44.59,87
2,2023-04-25,91.1,92
3,2023-04-25,32.34,32
4,2023-04-25,49.21,16
5,2023-04-25,76.89,100
6,2023-04-25,89.2,62
7,2023-04-25,64.19,100
8,2023-04-25,87.75,90
9,2023-04-25,59.58,56
10,2023-04-25,16.02,2
11,2023-04-25,21.95,94
12,2023-04-25,102.3,60
13,2023-04-25,58.8,24
14,2023-04-25,91.68,77
15,2023-04-25,84.5,12
16,2023-04-25,97.38,39
17,2023-04-25,49.46,14
18,2023-04-25,80.64,27
19,2023-04-25,11.45,48
20,2023-04-25,21.84,77
1,2023-04-26,44.59,86
2,2023-04-26,93.29,91
3,2023-04-26,32.34,29
4,2023-04-26,54.39,13
5,2023-04-26,68.62,92
6,2023-04-26,86.12,60
7,2023-04-26,68.91,94
8,2023-04-26,87.75,86
9,2023-04-26,59.58,47
10,2023-04-26,16.02,100
11,2023-04-26,21.95,85
12,2023-04-26,96.3,55
13,2023-04-26,58.8,18
14,2023-04-26,91.68,67
15,2023-04-26,71.95,5
16,2023-04-26,97.38,34
17,2023-04-26,44.47,10
18,2023-04-26,80.64,17
19,2023-04-26,12.33,42
20,2023-04-26,22.5,69
1,2023-04-27,44.59,79
2,2023-04-27,108.87,82
3,2023-04-27,32.34,23
4,2023-04-27,49.21,6
5,2023-04-27,76.89,90
6,2023-04-27,83.36,56
7,2023-04-27,60.87,85
8,2023-04-27,83.63,83
9,2023-04-27,60.58,37
10,2023-04-27,16.02,96
11,2023-04-27,25.1,84
12,2023-04-27,84.79,51
13,2023-04-27,58.8,17
14,2023-04-27,91.68,59
15,2023-04-27,76.49,100
16,2023-04-27,97.38,30
17,2023-04-27,49.46,2
18,2023-04-27,80.64,7
19,2023-04-27,12.02,32
20,2023-04-27,22.5,63
1,2023-04-28,44.59,73
2,2023-04-28,99.24,74
3,2023-04-28,32.34,17
4,2023-04-28,49.99,4
5,2023-04-28,66.73,85
6,2023-04-28,89.37,55
7,2023-04-28,64.19,79
8,2023-04-28,100.38,81
9,2023-04-28,59.58,36
10,2023-04-28,16.58,94
11,2023-04-28,24.97,76
12,2023-04-28,96.3,42
13,2023-04-28,61.2,13
14,2023-04-28,91.68,56
15,2023-04-28,84.5,98
16,2023-04-28,97.88,22
17,2023-04-28,49.46,100
18,2023-04-28,84.8,100
19,2023-04-28,13.29,30
20,2023-04-28,22.5,58
1,2023-04-29,40.48,65
2,2023-04-29,99.24,72
3,2023-04-29,35.91,15
4,2023-04-29,49.21,100
5,2023-04-29,72.2,79
6,2023-04-29,88.54,53
7,2023-04-29,64.19,75
8,2023-04-29,87.75,75
9,2023-04-29,54.13,30
10,2023-04-29,14.62,87
11,2023-04-29,21.95,70
12,2023-04-29,96.3,41
13,2023-04-29,51.25,7
14,2023-04-29,88.19,55
15,2023-04-29,84.5,93
16,2023-04-29,85.65,14
17,2023-04-29,49.46,98
18,2023-04-29,80.64,96
19,2023-04-29,12.33,29
20,2023-04-29,22.5,57
1,2023-04-30,44.59,59
2,2023-04-30,99.24,69
3,2023-04-30,32.34,13
4,2023-04-30,49.21,99
5,2023-04-30,73.21,73
6,2023-04-30,86.75,45
7,2023-04-30,64.19,66
8,2023-04-30,85.92,71
9,2023-04-30,59.58,22
10,2023-04-30,16.02,86
11,2023-04-30,18.96,68
12,2023-04-30,96.3,33
13,2023-04-30,58.8,3
14,2023-04-30,82.48,45
15,2023-04-30,84.5,85
16,2023-04-30,97.38,8
17,2023-04-30,49.46,93
18,2023-04-30,73.41,86
19,2023-04-30,12.33,20
20,2023-04-30,23.37,47
1,2023-05-01,44.59,58
2,2023-05-01,99.24,64
3,2023-05-01,28.37,12
4,2023-05-01,49.21,97
5,2023-05-01,75.93,68
6,2023-05-01,82.92,44
7,2023-05-01,63.27,59
8,2023-05-01,87.75,64
9,2023-05-01,54.83,15
10,2023-05-01,16.02,78
11,2023-05-01,21.95,62
12,2023-05-01,96.3,30
13,2023-05-01,58.8,2
14,2023-05-01,91.68,35
15,2023-05-01,84.5,84
16,2023-05-01,97.38,7
17,2023-05-01,49.46,91
18,2023-05-01,80.64,81
19,2023-05-01,12.33,16
20,2023-05-01,22.5,38
1,2023-05-02,44.59,49
2,2023-05-02,106.29,54
3,2023-05-02,34.04,10
4,2023-05-02,42.28,96
5,2023-05-02,81.04,61
6,2023-05-02,89.37,34
7,2023-05-02,68.28,58
8,2023-05-02,95.56,56
9,2023-05-02,54.9,7
10,2023-05-02,17.51,68
11,2023-05-02,19.33,59
12,2023-05-02,96.3,28
13,2023-05-02,57.6,1
14,2023-05-02,91.68,26
15,2023-05-02,74.54,75
16,2023-05-02,97.38,3
17,2023-05-02,49.46,89
18,2023-05-02,91.54,80
19,2023-05-02,12.33,7
20,2023-05-02,22.5,29
1,2023-05-03,44.59,47
2,2023-05-03,91.58,48
3,2023-05-03,35.22,6
4,2023-05-03,49.21,94
5,2023-05-03,83.46,55
6,2023-05-03,79.3,27
7,2023-05-03,64.19,53
8,2023-05-03,87.75,51
9,2023-05-03,59.58,100
10,2023-05-03,17.37,62
11,2023-05-03,22.09,57
12,2023-05-03,96.3,19
13,2023-05-03,65.41,100
14,2023-05-03,105.12,22
15,2023-05-03,96.34,72
16,2023-05-03,86.77,1
17,2023-05-03,49.46,83
18,2023-05-03,80.64,70
19,2023-05-03,13.88,3
20,2023-05-03,22.5,20
1,2023-05-04,42.92,40
2,2023-05-04,103.03,42
3,2023-05-04,32.34,3
4,2023-05-04,46.15,88
5,2023-05-04,86.73,53
6,2023-05-04,89.37,22
7,2023-05-04,64.19,50
8,2023-05-04,95.99,41
9,2023-05-04,59.58,91
10,2023-05-04,14.22,52
11,2023-05-04,21.95,51
12,2023-05-04,93.26,11
13,2023-05-04,58.8,90
14,2023-05-04,91.68,16
15,2023-05-04,84.5,69
16,2023-05-04,97.38,100
17,2023-05-04,54.35,78
18,2023-05-04,91.24,60
19,2023-05-04,12.71,100
20,2023-05-04,22.5,16
1,2023-05-05,42.55,38
2,2023-05-05,99.24,38
3,2023-05-05,36.06,2
4,2023-05-05,49.21,85
5,2023-05-05,76.89,43
6,2023-05-05,100.7,20
7,2023-05-05,64.19,45
8,2023-05-05,87.75,35
9,2023-05-05,62.7,83
10,2023-05-05,15.73,45
11,2023-05-05,21.95,47
12,2023-05-05,96.3,5
13,2023-05-05,57.12,80
14,2023-05-05,86.88,13
15,2023-05-05,84.5,66
16,2023-05-05,87.76,92
17,2023-05-05,49.46,68
18,2023-05-05,80.64,55
19,2023-05-05,13.85,92
20,2023-05-05,22.89,6
1,2023-05-06,50.68,32
2,2023-05-06,99.24,36
3,2023-05-06,32.34,1
4,2023-05-06,42.58,83
5,2023-05-06,76.89,37
6,2023-05-06,83.6,18
7,2023-05-06,71.08,35
8,2023-05-06,87.75,33
9,2023-05-06,56.17,73
10,2023-05-06,16.02,37
11,2023-05-06,21.95,41
12,2023-05-06,103.28,100
13,2023-05-06,63.95,72
14,2023-05-06,91.68,12
15,2023-05-06,84.5,65
16,2023-05-06,97.38,83
17,2023-05-06,51.15,61
18,2023-05-06,82.87,49
19,2023-05-06,12.85,88
20,2023-05-06,22.5,100
1,2023-05-07,44.59,25
2,2023-05-07,99.24,33
3,2023-05-07,33.79,100
4,2023-05-07,56.54,82
5,2023-05-07,76.55,30
6,2023-05-07,89.37,16
7,2023-05-07,58.05,29
8,2023-05-07,87.75,29
9,2023-05-07,59.58,64
10,2023-05-07,13.65,32
11,2023-05-07,21.95,39
12,2023-05-07,98.32,99
13,2023-05-07,67.04,68
14,2023-05-07,97.26,10
15,2023-05-07,76.2,55
16,2023-05-07,97.38,79
17,2023-05-07,49.46,51
18,2023-05-07,87.53,47
19,2023-05-07,12.65,82
20,2023-05-07,22.5,90
1,2023-05-08,44.59,16
2,2023-05-08,101.92,32
3,2023-05-08,30.69,93
4,2023-05-08,49.21,76
5,2023-05-08,76.89,26
6,2023-05-08,84.49,12
7,2023-05-08,64.19,19
8,2023-05-08,87.75,22
9,2023-05-08,59.58,58
10,2023-05-08,16.02,24
11,2023-05-08,21.95,38
12,2023-05-08,109.77,96
13,2023-05-08,58.8,60
14,2023-05-08,90.79,8
15,2023-05-08,86.94,53
16,2023-05-08,97.38,77
17,2023-05-08,49.46,48
18,2023-05-08,80.64,39
19,2023-05-08,11.12,79
20,2023-05-08,22.5,82
1,2023-05-09,50.76,11
2,2023-05-09,87.85,24
3,2023-05-09,32.34,88
4,2023-05-09,47.17,67
5,2023-05-09,68.34,24
6,2023-05-09,89.37,11
7,2023-05-09,64.19,9
8,2023-05-09,84.0,20
9,2023-05-09,66.92,55
10,2023-05-09,16.02,14
11,2023-05-09,23.29,33
12,2023-05-09,96.3,89
13,2023-05-09,63.71,53
14,2023-05-09,81.23,1
15,2023-05-09,84.5,50
16,2023-05-09,97.38,70
17,2023-05-09,49.46,39
18,2023-05-09,73.75,36
19,2023-05-09,14.04,76
20,2023-05-09,19.76,73
1,2023-05-10,44.59,6
2,2023-05-10,99.24,14
3,2023-05-10,30.92,78
4,2023-05-10,55.2,59
5,2023-05-10,79.16,21
6,2023-05-10,79.87,5
7,2023-05-10,64.19,1
8,2023-05-10,87.75,11
9,2023-05-10,59.58,54
10,2023-05-10,14.75,8
11,2023-05-10,20.11,29
12,2023-05-10,83.77,83
13,2023-05-10,54.41,49
14,2023-05-10,91.68,100
15,2023-05-10,84.5,40
16,2023-05-10,97.38,62
17,2023-05-10,49.46,30
18,2023-05-10,76.97,26
19,2023-05-10,12.04,71
20,2023-05-10,21.05,68
1,2023-05-11,44.59,2
2,2023-05-11,99.24,11
3,2023-05-11,32.34,72
4,2023-05-11,54.9,52
5,2023-05-11,86.75,18
6,2023-05-11,89.28,2
7,2023-05-11,64.19,100
8,2023-05-11,86.26,2
9,2023-05-11,57.71,52
10,2023-05-11,16.02,2
11,2023-05-11,19.04,19
12,2023-05-11,96.3,75
13,2023-05-11,50.34,42
14,2023-05-11,99.19,98
15,2023-05-11,84.5,39
16,2023-05-11,101.43,61
17,2023-05-11,49.46,29
18,2023-05-11,80.64,18
19,2023-05-11,12.33,67
20,2023-05-11,22.5,59
1,2023-05-12,47.63,100
2,2023-05-12,102.94,9
3,2023-05-12,33.81,68
4,2023-05-12,44.11,48
5,2023-05-12,74.34,16
6,2023-05-12,89.62,100
7,2023-05-12,72.87,97
8,2023-05-12,90.61,100
9,2023-05-12,59.58,46
10,2023-05-12,16.02,100
11,2023-05-12,21.95,17
12,2023-05-12,96.3,67
13,2023-05-12,58.8,33
14,2023-05-12,91.68,96
15,2023-05-12,77.95,34
16,2023-05-12,95.46,54
17,2023-05-12,50.81,21
18,2023-05-12,84.91,14
19,2023-05-12,12.64,61
20,2023-05-12,22.5,53
1,2023-05-13,46.65,91
2,2023-05-13,106.08,4
3,2023-05-13,30.23,66
4,2023-05-13,49.21,46
5,2023-05-13,67.85,15
6,2023-05-13,89.37,91
7,2023-05-13,64.19,92
8,2023-05-13,82.43,91
9,2023-05-13,59.58,43
10,2023-05-13,16.02,95
11,2023-05-13,21.95,13
12,2023-05-13,110.34,57
13,2023-05-13,58.8,30
14,2023-05-13,100.08,89
15,2023-05-13,84.5,24
16,2023-05-13,97.38,53
17,2023-05-13,49.46,11
18,2023-05-13,80.64,8
19,2023-05-13,12.33,51
20,2023-05-13,22.5,50
1,2023-05-14,44.59,88
2,2023-05-14,99.24,100
3,2023-05-14,29.33,61
4,2023-05-14,49.21,45
5,2023-05-14,76.89,9
6,2023-05-14,89.37,89
7,2023-05-14,59.06,83
8,2023-05-14,87.75,90
9,2023-05-14,62.59,33
10,2023-05-14,13.7,89
11,2023-05-14,21.95,3
12,2023-05-14,83.26,47
13,2023-05-14,65.24,26
14,2023-05-14,89.01,86
15,2023-05-14,93.03,20
16,2023-05-14,108.93,44
17,2023-05-14,49.46,6
18,2023-05-14,80.9,7
19,2023-05-14,12.33,46
20,2023-05-14,22.3,43
1,2023-05-15,44.59,82
2,2023-05-15,99.24,95
3,2023-05-15,32.34,54
4,2023-05-15,50.6,38
5,2023-05-15,78.37,100
6,2023-05-15,89.37,83
7,2023-05-15,62.62,73
8,2023-05-15,91.93,88
9,2023-05-15,61.85,27
10,2023-05-15,16.06,83
11,2023-05-15,21.95,2
12,2023-05-15,96.3,40
13,2023-05-15,58.8,16
14,2023-05-15,91.68,80
15,2023-05-15,84.5,10
16,2023-05-15,97.38,34
17,2023-05-15,49.46,1
18,2023-05-15,80.64,100
19,2023-05-15,11.05,38
20,2023-05-15,22.5,39
1,2023-05-16,44.59,73
2,2023-05-16,89.19,92
3,2023-05-16,27.52,51
4,2023-05-16,55.3,32
5,2023-05-16,70.57,96
6,2023-05-16,89.37,81
7,2023-05-16,64.19,66
8,2023-05-16,87.75,79
9,2023-05-16,58.53,17
10,2023-05-16,16.02,80
11,2023-05-16,21.95,100
12,2023-05-16,96.3,35
13,2023-05-16,53.71,14
14,2023-05-16,91.68,77
15,2023-05-16,76.36,7
16,2023-05-16,97.38,31
17,2023-05-16,49.46,100
18,2023-05-16,86.56,96
19,2023-05-16,11.98,36
20,2023-05-16,25.57,31
1,2023-05-17,48.97,64
2,2023-05-17,99.24,87
3,2023-05-17,29.55,43
4,2023-05-17,49.21,28
5,2023-05-17,76.89,91
6,2023-05-17,89.37,77
7,2023-05-17,69.06,57
8,2023-05-17,87.75,77
9,2023-05-17,59.58,9
10,2023-05-17,16.02,73
11,2023-05-17,21.95,97
12,2023-05-17,107.27,30
13,2023-05-17,52.08,8
14,2023-05-17,100.16,68
15,2023-05-17,74.31,100
16,2023-05-17,97.37,30
17,2023-05-17,49.99,96
18,2023-05-17,89.01,88
19,2023-05-17,12.94,31
20,2023-05-17,19.85,21
1,2023-05-18,44.59,61
2,2023-05-18,99.24,85
3,2023-05-18,32.34,42
4,2023-05-18,49.21,24
5,2023-05-18,81.43,83
6,2023-05-18,87.12,73
7,2023-05-18,57.2,49
8,2023-05-18,81.72,73
9,2023-05-18,65.95,8
10,2023-05-18,16.22,71
11,2023-05-18,21.95,90
12,2023-05-18,92.92,26
13,2023-05-18,64.93,100
14,2023-05-18,91.68,66
15,2023-05-18,78.88,94
16,2023-05-18,97.38,24
17,2023-05-18,51.69,86
18,2023-05-18,80.64,81
19,2023-05-18,12.33,21
20,2023-05-18,22.5,17
1,2023-05-19,44.59,58
2,2023-05-19,91.15,80
3,2023-05-19,35.51,38
4,2023-05-19,50.81,16
5,2023-05-19,86.91,79
6,2023-05-19,89.37,64
7,2023-05-19,64.19,41
8,2023-05-19,87.75,71
9,2023-05-19,63.01,100
10,2023-05-19,16.02,70
11,2023-05-19,23.52,80
12,2023-05-19,90.17,25
13,2023-05-19,58.8,93
14,2023-05-19,91.68,61
15,2023-05-19,84.5,89
16,2023-05-19,94.85,19
17,2023-05-19,49.55,83
18,2023-05-19,80.64,76
19,2023-05-19,12.33,11
20,2023-05-19,22.5,11
1,2023-05-20,47.68,49
2,2023-05-20,93.73,75
3,2023-05-20,31.83,35
4,2023-05-20,49.21,13
5,2023-05-20,76.89,75
6,2023-05-20,85.1,57
7,2023-05-20,57.8,38
8,2023-05-20,87.75,69
9,2023-05-20,59.58,91
10,2023-05-20,17.47,63
11,2023-05-20,21.95,77
